x_epoch,id,pd,lat,lon
1533807797,2009,East Bound,37.5513100904577,-77.4513880785774
1533807797,2004,East Bound,37.5845794677734,-77.4972534179688
1533807797,2002,West Bound,37.5184707641602,-77.4143371582031
1533807807,2009,East Bound,37.5513100904577,-77.4513880785774
1533807807,2004,East Bound,37.5845794677734,-77.4972534179688
1533807807,2002,West Bound,37.5184707641602,-77.4143371582031
1533807817,2009,East Bound,37.5506390162877,-77.4502173287528
1533807817,2004,East Bound,37.5845794677734,-77.4972534179688
1533807817,2002,West Bound,37.5217628479004,-77.4163436889648
1533807827,2009,East Bound,37.5507011413574,-77.450325012207
1533807827,2004,East Bound,37.5845794677734,-77.4972534179688
1533807827,2002,West Bound,37.5218418345732,-77.4163939532112
1533807837,2009,East Bound,37.5507011413574,-77.450325012207
1533807837,2004,East Bound,37.5845794677734,-77.4972534179688
1533807837,2002,West Bound,37.5218418345732,-77.4163939532112
1533807847,2009,East Bound,37.5507011413574,-77.450325012207
1533807847,2004,East Bound,37.5845794677734,-77.4972534179688
1533807847,2002,West Bound,37.5218418345732,-77.4163939532112
1533807857,2009,East Bound,37.5507011413574,-77.450325012207
1533807857,2004,East Bound,37.5845794677734,-77.4972534179688
1533807857,2002,West Bound,37.5218418345732,-77.4163939532112
1533807867,2009,East Bound,37.5507011413574,-77.450325012207
1533807867,2004,East Bound,37.5845794677734,-77.4972534179688
1533807867,2002,West Bound,37.5244767832202,-77.4185194858285
1533807877,2009,East Bound,37.5495796203613,-77.4484519958496
1533807877,2004,East Bound,37.5845794677734,-77.4972534179688
1533807877,2002,West Bound,37.5244767832202,-77.4185194858285
1533807887,2009,East Bound,37.5495796203613,-77.4484519958496
1533807887,2004,East Bound,37.5845794677734,-77.4972534179688
1533807887,2002,West Bound,37.5244767832202,-77.4185194858285
1533807897,2009,East Bound,37.5495796203613,-77.4484519958496
1533807897,2004,East Bound,37.5845794677734,-77.4972534179688
1533807897,2002,West Bound,37.5244767832202,-77.4185194858285
1533807907,2009,East Bound,37.5495796203613,-77.4484519958496
1533807907,2004,East Bound,37.5837035744877,-77.4961271124371
1533807907,2002,West Bound,37.5244767832202,-77.4185194858285
1533807917,2009,East Bound,37.5495796203613,-77.4484519958496
1533807917,2004,East Bound,37.5837035744877,-77.4961271124371
1533807917,2002,West Bound,37.5244767832202,-77.4185194858285
1533807927,2009,East Bound,37.5472948378411,-77.4447721398395
1533807927,2004,East Bound,37.5837035744877,-77.4961271124371
1533807927,2002,West Bound,37.5244767832202,-77.4185194858285
1533807937,2009,East Bound,37.5472948378411,-77.4447721398395
1533807937,2004,East Bound,37.5837035744877,-77.4961271124371
1533807937,2002,West Bound,37.5244767832202,-77.4185194858285
1533807947,2009,East Bound,37.5472948378411,-77.4447721398395
1533807947,2004,East Bound,37.5817163907565,-77.4936652550331
1533807947,2002,West Bound,37.5244767832202,-77.4185194858285
1533807957,2009,East Bound,37.5472948378411,-77.4447721398395
1533807957,2004,East Bound,37.5817163907565,-77.4936652550331
1533807957,2002,West Bound,37.5244767832202,-77.4185194858285
1533807967,2009,East Bound,37.5472948378411,-77.4447721398395
1533807967,2004,East Bound,37.5817163907565,-77.4936652550331
1533807967,2002,West Bound,37.529249937638,-77.4216275422469
1533807977,2009,East Bound,37.5472948378411,-77.4447721398395
1533807977,2004,East Bound,37.5817163907565,-77.4936652550331
1533807977,2002,West Bound,37.529249937638,-77.4216275422469
1533807987,2009,East Bound,37.545953962538,-77.4425794813368
1533807987,2004,East Bound,37.5792328467736,-77.4906580998347
1533807987,2002,West Bound,37.529249937638,-77.4216275422469
1533807997,2009,East Bound,37.545953962538,-77.4425794813368
1533807997,2004,East Bound,37.5792328467736,-77.4906580998347
1533807997,2002,West Bound,37.5295412981952,-77.4220049822772
1533808007,2009,East Bound,37.5456260681152,-77.4420364379883
1533808007,2004,East Bound,37.5792328467736,-77.4906580998347
1533808007,2002,West Bound,37.5295412981952,-77.4220049822772
1533808017,2009,East Bound,37.5453938997709,-77.4416571983924
1533808017,2004,East Bound,37.5792328467736,-77.4906580998347
1533808017,2002,West Bound,37.5295412981952,-77.4220049822772
1533808027,2009,East Bound,37.5453938997709,-77.4416571983924
1533808027,2004,East Bound,37.5792328467736,-77.4906580998347
1533808027,2002,West Bound,37.5295412981952,-77.4220049822772
1533808037,2009,East Bound,37.5453938997709,-77.4416571983924
1533808037,2004,East Bound,37.5792328467736,-77.4906580998347
1533808037,2002,West Bound,37.5295412981952,-77.4220049822772
1533808047,2009,East Bound,37.5447629094124,-77.4406005144119
1533808047,2004,East Bound,37.5792328467736,-77.4906580998347
1533808047,2002,West Bound,37.529561476274,-77.4221545132724
1533808057,2004,East Bound,37.5792328467736,-77.4906580998347
1533808057,2009,East Bound,37.5447629094124,-77.4406005144119
1533808057,2002,West Bound,37.5303261496804,-77.4233877008612
1533808067,2009,East Bound,37.5447629094124,-77.4406005144119
1533808067,2004,East Bound,37.5792328467736,-77.4906580998347
1533808067,2002,West Bound,37.5303261496804,-77.4233877008612
1533808077,2009,East Bound,37.5447629094124,-77.4406005144119
1533808077,2004,East Bound,37.5792328467736,-77.4906580998347
1533808077,2002,West Bound,37.5303261496804,-77.4233877008612
1533808087,2009,East Bound,37.5447629094124,-77.4406005144119
1533808087,2004,East Bound,37.5792328467736,-77.4906580998347
1533808087,2002,West Bound,37.5323138381496,-77.426664872603
1533808097,2009,East Bound,37.5447629094124,-77.4406005144119
1533808097,2004,East Bound,37.5701566732155,-77.4797350325674
1533808097,2002,West Bound,37.5323138381496,-77.426664872603
1533808107,2009,East Bound,37.5432288606288,-77.4380618596481
1533808107,2004,East Bound,37.5701566732155,-77.4797350325674
1533808107,2002,West Bound,37.5323138381496,-77.426664872603
1533808117,2009,East Bound,37.5432288606288,-77.4380618596481
1533808117,2004,East Bound,37.5701566732155,-77.4797350325674
1533808117,2002,West Bound,37.5323138381496,-77.426664872603
1533808127,2009,East Bound,37.5432288606288,-77.4380618596481
1533808127,2004,East Bound,37.5701566732155,-77.4797350325674
1533808127,2002,West Bound,37.5323138381496,-77.426664872603
1533808137,2009,East Bound,37.5432288606288,-77.4380618596481
1533808137,2004,East Bound,37.5664347944588,-77.4753470585264
1533808137,2002,West Bound,37.5323138381496,-77.426664872603
1533808147,2009,East Bound,37.5429388017797,-77.4375658177618
1533808147,2004,East Bound,37.5664347944588,-77.4753470585264
1533808147,2002,West Bound,37.5343808319609,-77.4300756939387
1533808157,2009,East Bound,37.5429388017797,-77.4375658177618
1533808157,2004,East Bound,37.5664347944588,-77.4753470585264
1533808157,2002,West Bound,37.5343808319609,-77.4300756939387
1533808167,2009,East Bound,37.5429388017797,-77.4375658177618
1533808167,2004,East Bound,37.5664347944588,-77.4753470585264
1533808167,2002,West Bound,37.5343808319609,-77.4300756939387
1533808177,2009,East Bound,37.5429388017797,-77.4375658177618
1533808177,2004,East Bound,37.5664347944588,-77.4753470585264
1533808177,2002,West Bound,37.5343808319609,-77.4300756939387
1533808187,2009,East Bound,37.5429388017797,-77.4375658177618
1533808187,2004,East Bound,37.5664347944588,-77.4753470585264
1533808187,2002,West Bound,37.5343808319609,-77.4300756939387
1533808197,2009,East Bound,37.5410509109497,-77.4343872070312
1533808197,2004,East Bound,37.5664347944588,-77.4753470585264
1533808197,2002,West Bound,37.534538269043,-77.4301910400391
1533808207,2009,East Bound,37.5410509109497,-77.4343872070312
1533808207,2004,East Bound,37.5664347944588,-77.4753470585264
1533808207,2002,West Bound,37.534613609314,-77.430334409078
1533808217,2009,East Bound,37.5410509109497,-77.4343872070312
1533808217,2004,East Bound,37.5664347944588,-77.4753470585264
1533808217,2002,West Bound,37.5350475700534,-77.4311182450275
1533808227,2009,East Bound,37.5410509109497,-77.4343872070312
1533808227,2004,East Bound,37.5664347944588,-77.4753470585264
1533808227,2002,West Bound,37.5350475700534,-77.4311182450275
1533808237,2009,East Bound,37.5410509109497,-77.4343872070312
1533808237,2004,East Bound,37.5653039683466,-77.4739107878312
1533808237,2002,West Bound,37.5350475700534,-77.4311182450275
1533808247,2009,East Bound,37.5410509109497,-77.4343872070312
1533808247,2004,East Bound,37.5653039683466,-77.4739107878312
1533808247,2002,West Bound,37.5350475700534,-77.4311182450275
1533808257,2009,East Bound,37.5408586444277,-77.434072783499
1533808257,2004,East Bound,37.5653039683466,-77.4739107878312
1533808257,2002,West Bound,37.5359677534837,-77.4315211956318
1533808267,2009,East Bound,37.5407974830041,-77.4339506882888
1533808267,2004,East Bound,37.5653039683466,-77.4739107878312
1533808267,2002,West Bound,37.5359677534837,-77.4315211956318
1533808277,2009,East Bound,37.5404456505409,-77.433373436561
1533808277,2004,East Bound,37.5653039683466,-77.4739107878312
1533808277,2002,West Bound,37.5359677534837,-77.4315211956318
1533808287,2009,East Bound,37.5404456505409,-77.433373436561
1533808287,2004,East Bound,37.5653039683466,-77.4739107878312
1533808287,2002,West Bound,37.5359677534837,-77.4315211956318
1533808297,2009,East Bound,37.5404456505409,-77.433373436561
1533808297,2004,East Bound,37.5653039683466,-77.4739107878312
1533808297,2002,West Bound,37.5359677534837,-77.4315211956318
1533808307,2009,East Bound,37.5404456505409,-77.433373436561
1533808307,2004,East Bound,37.5653039683466,-77.4739107878312
1533808307,2002,West Bound,37.5359677534837,-77.4315211956318
1533808317,2009,East Bound,37.5402401158067,-77.4330346779745
1533808317,2004,East Bound,37.5653039683466,-77.4739107878312
1533808317,2002,West Bound,37.5359677534837,-77.4315211956318
1533808327,2009,East Bound,37.5402401158067,-77.4330346779745
1533808327,2004,East Bound,37.5653082806131,-77.4739054804263
1533808327,2002,West Bound,37.5359677534837,-77.4315211956318
1533808337,2009,East Bound,37.5402401158067,-77.4330346779745
1533808337,2004,East Bound,37.5652087284968,-77.4738740187425
1533808337,2002,West Bound,37.5359677534837,-77.4315211956318
1533808347,2009,East Bound,37.5402401158067,-77.4330346779745
1533808347,2004,East Bound,37.5652087284968,-77.4738740187425
1533808347,2002,West Bound,37.5359677534837,-77.4315211956318
1533808357,2009,East Bound,37.5402401158067,-77.4330346779745
1533808357,2004,East Bound,37.5652087284968,-77.4738740187425
1533808357,2002,West Bound,37.5394209156866,-77.4314077626104
1533808367,2009,East Bound,37.5402401158067,-77.4330346779745
1533808367,2004,East Bound,37.5652087284968,-77.4738740187425
1533808367,2002,West Bound,37.5394209156866,-77.4314077626104
1533808377,2009,East Bound,37.5391174085212,-77.4311648282138
1533808377,2004,East Bound,37.5633458530202,-77.4714400347541
1533808377,2002,West Bound,37.5394209156866,-77.4314077626104
1533808387,2009,East Bound,37.5391174085212,-77.4311648282138
1533808387,2004,East Bound,37.5633458530202,-77.4714400347541
1533808387,2002,West Bound,37.5396285057068,-77.431812286377
1533808397,2009,East Bound,37.5389219430777,-77.4308442335862
1533808397,2005,West Bound,37.517692565918,-77.4140853881836
1533808397,2004,East Bound,37.5633458530202,-77.4714400347541
1533808397,2002,West Bound,37.5396285057068,-77.431812286377
1533808407,2009,East Bound,37.5389219430777,-77.4308442335862
1533808407,2005,West Bound,37.517692565918,-77.4140853881836
1533808407,2004,East Bound,37.5633458530202,-77.4714400347541
1533808407,2002,West Bound,37.5396285057068,-77.431812286377
1533808417,2009,East Bound,37.5389219430777,-77.4308442335862
1533808417,2005,West Bound,37.517692565918,-77.4140853881836
1533808417,2004,East Bound,37.5633458530202,-77.4714400347541
1533808417,2002,West Bound,37.5403963235708,-77.4330916771522
1533808427,2009,East Bound,37.5389219430777,-77.4308442335862
1533808427,2005,West Bound,37.517692565918,-77.4140853881836
1533808427,2004,East Bound,37.5633458530202,-77.4714400347541
1533808427,2002,West Bound,37.5403963235708,-77.4330916771522
1533808437,2009,East Bound,37.536524112408,-77.4308914771447
1533808437,2005,West Bound,37.517692565918,-77.4140853881836
1533808437,2004,East Bound,37.5613288879395,-77.4681701660156
1533808437,2002,West Bound,37.5403963235708,-77.4330916771522
1533808447,2009,East Bound,37.536524112408,-77.4308914771447
1533808447,2005,West Bound,37.517692565918,-77.4140853881836
1533808447,2004,East Bound,37.5613288879395,-77.4681701660156
1533808447,2002,West Bound,37.5404317562397,-77.4331502180833
1533808457,2009,East Bound,37.536524112408,-77.4308914771447
1533808457,2005,West Bound,37.517692565918,-77.4140853881836
1533808457,2004,East Bound,37.5613288879395,-77.4681701660156
1533808457,2002,West Bound,37.5404317562397,-77.4331502180833
1533808468,2009,East Bound,37.536524112408,-77.4308914771447
1533808468,2005,West Bound,37.517692565918,-77.4140853881836
1533808468,2004,East Bound,37.5613288879395,-77.4681701660156
1533808468,2002,West Bound,37.5404317562397,-77.4331502180833
1533808478,2009,East Bound,37.536524112408,-77.4308914771447
1533808478,2005,West Bound,37.517692565918,-77.4140853881836
1533808478,2004,East Bound,37.5613288879395,-77.4681701660156
1533808478,2002,West Bound,37.5404688761785,-77.4332115466778
1533808487,2009,East Bound,37.536524112408,-77.4308914771447
1533808487,2005,West Bound,37.517692565918,-77.4140853881836
1533808487,2004,East Bound,37.5613288879395,-77.4681701660156
1533808487,2002,West Bound,37.5406451978182,-77.4335034019069
1533808498,2009,East Bound,37.5339744697183,-77.4294001692433
1533808498,2005,West Bound,37.517692565918,-77.4140853881836
1533808498,2004,East Bound,37.5613288879395,-77.4681701660156
1533808498,2002,West Bound,37.5406451978182,-77.4335034019069
1533808508,2009,East Bound,37.5339744697183,-77.4294001692433
1533808508,2005,West Bound,37.517692565918,-77.4140853881836
1533808508,2004,East Bound,37.560836294423,-77.4673644356106
1533808508,2002,West Bound,37.5406451978182,-77.4335034019069
1533808518,2009,East Bound,37.5339744697183,-77.4294001692433
1533808518,2005,West Bound,37.517692565918,-77.4140853881836
1533808518,2004,East Bound,37.560836294423,-77.4673644356106
1533808518,2002,West Bound,37.5410605536567,-77.4341888427734
1533808528,2009,East Bound,37.5333120822906,-77.4282981157303
1533808528,2005,West Bound,37.517692565918,-77.4140853881836
1533808528,2004,East Bound,37.560836294423,-77.4673644356106
1533808528,2002,West Bound,37.5410605536567,-77.4341888427734
1533808538,2009,East Bound,37.5333120822906,-77.4282981157303
1533808538,2005,West Bound,37.5179966666667,-77.4141233333333
1533808538,2004,East Bound,37.5600534522015,-77.4660749573638
1533808538,2002,West Bound,37.5410605536567,-77.4341888427734
1533808548,2009,East Bound,37.5333120822906,-77.4282981157303
1533808548,2005,West Bound,37.5184707641602,-77.4143371582031
1533808548,2004,East Bound,37.5600534522015,-77.4660749573638
1533808548,2002,West Bound,37.5410605536567,-77.4341888427734
1533808558,2009,East Bound,37.5331485271454,-77.4280354976654
1533808558,2005,West Bound,37.5184707641602,-77.4143371582031
1533808558,2004,East Bound,37.5600534522015,-77.4660749573638
1533808558,2002,West Bound,37.5423130989075,-77.4362604618073
1533808568,2009,East Bound,37.5331485271454,-77.4280354976654
1533808568,2005,West Bound,37.5200500488281,-77.4158172607422
1533808568,2004,East Bound,37.5600534522015,-77.4660749573638
1533808568,2002,West Bound,37.5423130989075,-77.4362604618073
1533808578,2004,East Bound,37.5600534522015,-77.4660749573638
1533808578,2009,East Bound,37.5331485271454,-77.4280354976654
1533808578,2005,West Bound,37.5200500488281,-77.4158172607422
1533808578,2002,West Bound,37.5423130989075,-77.4362604618073
1533808588,2009,East Bound,37.5331485271454,-77.4280354976654
1533808588,2005,West Bound,37.5200500488281,-77.4158172607422
1533808588,2004,East Bound,37.5575561523438,-77.4618301391602
1533808588,2002,West Bound,37.5423130989075,-77.4362604618073
1533808598,2009,East Bound,37.5331485271454,-77.4280354976654
1533808598,2005,West Bound,37.5222663879395,-77.4166641235352
1533808598,2004,East Bound,37.5575561523438,-77.4618301391602
1533808598,2002,West Bound,37.5423130989075,-77.4362604618073
1533808608,2009,East Bound,37.5331485271454,-77.4280354976654
1533808608,2005,West Bound,37.5222663879395,-77.4166641235352
1533808608,2004,East Bound,37.5575561523438,-77.4618301391602
1533808608,2002,West Bound,37.5423130989075,-77.4362604618073
1533808618,2009,East Bound,37.5296618991428,-77.422316148546
1533808618,2005,West Bound,37.5222663879395,-77.4166641235352
1533808618,2004,East Bound,37.5575313852794,-77.4617891453985
1533808618,2002,West Bound,37.5423130989075,-77.4362604618073
1533808628,2009,East Bound,37.5296618991428,-77.422316148546
1533808628,2005,West Bound,37.5243263244629,-77.4184494018555
1533808628,2004,East Bound,37.5575313852794,-77.4617891453985
1533808628,2002,West Bound,37.5423130989075,-77.4362604618073
1533808638,2009,East Bound,37.5296618991428,-77.422316148546
1533808638,2005,West Bound,37.5243263244629,-77.4184494018555
1533808638,2004,East Bound,37.5575313852794,-77.4617891453985
1533808638,2002,West Bound,37.5423130989075,-77.4362604618073
1533808648,2009,East Bound,37.5296618991428,-77.422316148546
1533808648,2005,West Bound,37.5243263244629,-77.4184494018555
1533808648,2004,East Bound,37.5575313852794,-77.4617891453985
1533808648,2002,West Bound,37.5423130989075,-77.4362604618073
1533808658,2009,East Bound,37.5293872833252,-77.4218589782715
1533808658,2005,West Bound,37.5243263244629,-77.4184494018555
1533808658,2004,East Bound,37.5575313852794,-77.4617891453985
1533808658,2002,West Bound,37.544261932373,-77.4395179748535
1533808668,2009,East Bound,37.5290489196777,-77.4212875366211
1533808668,2005,West Bound,37.5243263244629,-77.4184494018555
1533808668,2004,East Bound,37.5575313852794,-77.4617891453985
1533808668,2002,West Bound,37.544261932373,-77.4395179748535
1533808678,2009,East Bound,37.5290489196777,-77.4212875366211
1533808678,2005,West Bound,37.5286026000977,-77.4205627441406
1533808678,2004,East Bound,37.5575313852794,-77.4617891453985
1533808678,2002,West Bound,37.544261932373,-77.4395179748535
1533808688,2009,East Bound,37.5290489196777,-77.4212875366211
1533808688,2005,West Bound,37.5286026000977,-77.4205627441406
1533808688,2004,East Bound,37.5554526030128,-77.4583177708868
1533808688,2002,West Bound,37.544261932373,-77.4395179748535
1533808698,2009,East Bound,37.5290489196777,-77.4212875366211
1533808698,2005,West Bound,37.5286026000977,-77.4205627441406
1533808698,2004,East Bound,37.5554526030128,-77.4583177708868
1533808698,2002,West Bound,37.544261932373,-77.4395179748535
1533808708,2009,East Bound,37.5290489196777,-77.4212875366211
1533808708,2005,West Bound,37.5286026000977,-77.4205627441406
1533808708,2004,East Bound,37.5554526030128,-77.4583177708868
1533808708,2002,West Bound,37.5442971123589,-77.4395835311325
1533808718,2009,East Bound,37.5252815246582,-77.4185211181641
1533808718,2005,West Bound,37.5286026000977,-77.4205627441406
1533808718,2004,East Bound,37.5554526030128,-77.4583177708868
1533808718,2002,West Bound,37.5442971123589,-77.4395835311325
1533808728,2009,East Bound,37.5252815246582,-77.4185211181641
1533808728,2005,West Bound,37.5286026000977,-77.4205627441406
1533808728,2004,East Bound,37.5554526030128,-77.4583177708868
1533808728,2002,West Bound,37.5442971123589,-77.4395835311325
1533808738,2009,East Bound,37.5252815246582,-77.4185211181641
1533808738,2005,West Bound,37.5295486450195,-77.4219970703125
1533808738,2004,East Bound,37.5541068367336,-77.4560698357181
1533808738,2002,West Bound,37.5442971123589,-77.4395835311325
1533808748,2009,East Bound,37.5252815246582,-77.4185211181641
1533808748,2005,West Bound,37.5295486450195,-77.4219970703125
1533808748,2004,East Bound,37.5541068367336,-77.4560698357181
1533808748,2002,West Bound,37.5442971123589,-77.4395835311325
1533808758,2009,East Bound,37.5252815246582,-77.4185211181641
1533808758,2005,West Bound,37.5295486450195,-77.4219970703125
1533808758,2004,East Bound,37.5541068367336,-77.4560698357181
1533808758,2002,West Bound,37.5442971123589,-77.4395835311325
1533808768,2009,East Bound,37.5216382344564,-77.416333285245
1533808768,2005,West Bound,37.5295656377619,-77.4221614490856
1533808768,2004,East Bound,37.5541068367336,-77.4560698357181
1533808768,2002,West Bound,37.5465460557204,-77.4433981088492
1533808778,2009,East Bound,37.5216382344564,-77.416333285245
1533808778,2005,West Bound,37.5299749085397,-77.4228142247055
1533808778,2004,East Bound,37.5541068367336,-77.4560698357181
1533808778,2002,West Bound,37.5465460557204,-77.4433981088492
1533808788,2009,East Bound,37.5216382344564,-77.416333285245
1533808788,2005,West Bound,37.5299749085397,-77.4228142247055
1533808788,2004,East Bound,37.5541068367336,-77.4560698357181
1533808788,2002,West Bound,37.5465460557204,-77.4433981088492
1533808798,2009,East Bound,37.5216382344564,-77.416333285245
1533808798,2005,West Bound,37.5299749085397,-77.4228142247055
1533808798,2004,East Bound,37.5528071859609,-77.4539164667544
1533808798,2002,West Bound,37.5466359945444,-77.4434965573824
1533808808,2009,East Bound,37.5216382344564,-77.416333285245
1533808808,2005,West Bound,37.5299749085397,-77.4228142247055
1533808808,2004,East Bound,37.5528071859609,-77.4539164667544
1533808808,2002,West Bound,37.5470765636813,-77.4442342942761
1533808818,2009,East Bound,37.518069927509,-77.4157791137695
1533808818,2005,West Bound,37.5299749085397,-77.4228142247055
1533808818,2004,East Bound,37.5528071859609,-77.4539164667544
1533808818,2002,West Bound,37.5470765636813,-77.4442342942761
1533808828,2009,East Bound,37.518069927509,-77.4157791137695
1533808828,2005,West Bound,37.5328454375267,-77.427544593811
1533808828,2004,East Bound,37.5528071859609,-77.4539164667544
1533808828,2002,West Bound,37.5470765636813,-77.4442342942761
1533808838,2009,East Bound,37.518069927509,-77.4157791137695
1533808838,2005,West Bound,37.5328454375267,-77.427544593811
1533808838,2004,East Bound,37.5528071859609,-77.4539164667544
1533808838,2002,West Bound,37.5470765636813,-77.4442342942761
1533808848,2009,East Bound,37.518069927509,-77.4157791137695
1533808848,2005,West Bound,37.5328454375267,-77.427544593811
1533808848,2004,East Bound,37.5528071859609,-77.4539164667544
1533808848,2002,West Bound,37.5470765636813,-77.4442342942761
1533808858,2009,East Bound,37.5177187515517,-77.4151553137828
1533808858,2005,West Bound,37.5328454375267,-77.427544593811
1533808858,2004,East Bound,37.5505932399205,-77.4501379830497
1533808858,2002,West Bound,37.5487061193434,-77.4469520439536
1533808868,2009,East Bound,37.5177187515517,-77.4151553137828
1533808868,2005,West Bound,37.5328454375267,-77.427544593811
1533808868,2004,East Bound,37.550539289202,-77.4500476292202
1533808868,2002,West Bound,37.5487061193434,-77.4469520439536
1533808878,2009,East Bound,37.5177187515517,-77.4151553137828
1533808878,2005,West Bound,37.5328454375267,-77.427544593811
1533808878,2004,East Bound,37.550539289202,-77.4500476292202
1533808878,2002,West Bound,37.5487061193434,-77.4469520439536
