x_epoch,rt,id,pd,lat,lon
1534245566,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245566,1C,506,North Bound,37.5946506153454,-77.4489473285097
1534245576,1A,912,North Bound,37.5183271928267,-77.4480968822132
1534245576,1A,402,South Bound,37.5079674720764,-77.4923849105835
1534245576,1B,2210,North Bound,37.5415053367615,-77.4349181652069
1534245576,1A,250,South Bound,37.5011988609068,-77.527464097546
1534245576,1C,257,South Bound,37.5404505803035,-77.4333815354567
1534245576,1C,260,North Bound,37.4924766252626,-77.4883654612415
1534245576,1A,266,South Bound,37.5450019836426,-77.4384307861328
1534245576,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245576,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245576,1C,506,North Bound,37.5972104072571,-77.4493341445923
1534245586,1A,912,North Bound,37.5183271928267,-77.4480968822132
1534245586,1A,402,South Bound,37.5079674720764,-77.4923849105835
1534245586,1B,2210,North Bound,37.542268037796,-77.4361864328384
1534245586,1A,250,South Bound,37.5011988609068,-77.527464097546
1534245586,1C,257,South Bound,37.5404505803035,-77.4333815354567
1534245586,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245586,1A,266,South Bound,37.5449362534743,-77.4384833702674
1534245586,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245586,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245586,1C,506,North Bound,37.5972104072571,-77.4493341445923
1534245596,1A,912,North Bound,37.5183271928267,-77.4480968822132
1534245596,1A,402,South Bound,37.5079674720764,-77.4923849105835
1534245596,1B,2210,North Bound,37.542268037796,-77.4361864328384
1534245596,1A,250,South Bound,37.5011988609068,-77.527464097546
1534245596,1C,257,South Bound,37.5404505803035,-77.4333815354567
1534245596,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245596,1A,266,South Bound,37.544500204233,-77.4388383131761
1534245596,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245596,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245596,1C,506,North Bound,37.5972104072571,-77.4493341445923
1534245606,1A,912,North Bound,37.5183271928267,-77.4480968822132
1534245606,1A,402,South Bound,37.5079674720764,-77.4923849105835
1534245606,1B,2210,North Bound,37.542268037796,-77.4361864328384
1534245606,1A,250,South Bound,37.5011988609068,-77.527464097546
1534245606,1C,257,South Bound,37.5404505803035,-77.4333815354567
1534245606,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245606,1A,266,South Bound,37.544500204233,-77.4388383131761
1534245606,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245606,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245606,1C,506,North Bound,37.5972104072571,-77.4493341445923
1534245616,1A,912,North Bound,37.5209420302819,-77.4440270785628
1534245616,1A,402,South Bound,37.5062689500697,-77.4991278928869
1534245616,1B,2210,North Bound,37.542268037796,-77.4361864328384
1534245616,1A,250,South Bound,37.502295,-77.52811
1534245616,1C,257,South Bound,37.5400802880003,-77.4327640198825
1534245616,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245616,1A,266,South Bound,37.544500204233,-77.4388383131761
1534245616,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245616,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245616,1C,506,North Bound,37.6014060974121,-77.450080871582
1534245626,1A,912,North Bound,37.5209420302819,-77.4440270785628
1534245626,1A,402,South Bound,37.5059093026554,-77.5011210722082
1534245626,1B,2210,North Bound,37.542268037796,-77.4361864328384
1534245626,1A,250,South Bound,37.502295,-77.52811
1534245626,1C,257,South Bound,37.5400802880003,-77.4327640198825
1534245626,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245626,1A,266,South Bound,37.5444767291729,-77.4388570932242
1534245626,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245626,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245626,1C,506,North Bound,37.6014060974121,-77.450080871582
1534245636,1A,912,North Bound,37.5209420302819,-77.4440270785628
1534245636,1A,402,South Bound,37.5059093026554,-77.5011210722082
1534245636,1B,2210,North Bound,37.542268037796,-77.4361864328384
1534245636,1A,250,South Bound,37.502295,-77.52811
1534245636,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245636,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245636,1A,266,South Bound,37.5444767291729,-77.4388570932242
1534245636,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245636,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245636,1C,506,North Bound,37.6014060974121,-77.450080871582
1534245646,1A,912,North Bound,37.5214485168457,-77.4433151245117
1534245646,1A,402,South Bound,37.5059093026554,-77.5011210722082
1534245646,1B,2210,North Bound,37.5437602650035,-77.4385395396839
1534245646,1A,250,South Bound,37.502295,-77.52811
1534245646,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245646,1C,260,North Bound,37.4895811409786,-77.4837096641804
1534245646,1A,266,South Bound,37.5444767291729,-77.4388570932242
1534245646,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245646,1A,206,North Bound,37.5839480197791,-77.4470889929569
1534245646,1C,506,North Bound,37.6014060974121,-77.450080871582
1534245656,1A,912,North Bound,37.5214485168457,-77.4433151245117
1534245656,1A,402,South Bound,37.5049525366889,-77.5063192579481
1534245656,1B,2210,North Bound,37.5437887018377,-77.4387241710316
1534245656,1A,250,South Bound,37.502295,-77.52811
1534245656,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245656,1C,260,North Bound,37.4901058197022,-77.4817024230957
1534245656,1A,266,South Bound,37.5436843423282,-77.4388017093434
1534245656,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245656,1A,206,North Bound,37.5916984668676,-77.4483982030896
1534245656,1C,506,North Bound,37.6014873670495,-77.4500974572223
1534245666,1A,912,North Bound,37.5214485168457,-77.4433151245117
1534245666,1A,402,South Bound,37.5049525366889,-77.5063192579481
1534245666,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245666,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245666,1C,260,North Bound,37.4907843645881,-77.48125816794
1534245666,1A,266,South Bound,37.5436843423282,-77.4388017093434
1534245666,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245666,1A,206,North Bound,37.5916984668676,-77.4483982030896
1534245666,1C,506,North Bound,37.6014873670495,-77.4500974572223
1534245676,1A,912,North Bound,37.5214485168457,-77.4433151245117
1534245676,1A,402,South Bound,37.5044108997692,-77.5091257268732
1534245676,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245676,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245676,1C,260,North Bound,37.4907843645881,-77.48125816794
1534245676,1A,266,South Bound,37.5436843423282,-77.4388017093434
1534245676,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245676,1A,206,North Bound,37.5916984668676,-77.4483982030896
1534245676,1C,506,North Bound,37.6014873670495,-77.4500974572223
1534245686,1A,912,North Bound,37.5214485168457,-77.4433151245117
1534245686,1A,402,South Bound,37.5043309529622,-77.5095672607422
1534245686,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245686,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245686,1C,260,North Bound,37.4907843645881,-77.48125816794
1534245686,1A,266,South Bound,37.5436843423282,-77.4388017093434
1534245686,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245686,1A,206,North Bound,37.5938355416963,-77.4488076874704
1534245686,1C,506,North Bound,37.6014873670495,-77.4500974572223
1534245696,1A,912,North Bound,37.5214485168457,-77.4433151245117
1534245696,1A,402,South Bound,37.5043309529622,-77.5095672607422
1534245696,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245696,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245696,1C,260,North Bound,37.4907843645881,-77.48125816794
1534245696,1A,266,South Bound,37.5434283632221,-77.438385703347
1534245696,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245696,1A,206,North Bound,37.5938355416963,-77.4488076874704
1534245696,1C,506,North Bound,37.6014873670495,-77.4500974572223
1534245706,1A,912,North Bound,37.5226666927338,-77.441397190094
1534245706,1A,402,South Bound,37.5043309529622,-77.5095672607422
1534245706,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245706,1C,257,South Bound,37.5400685762104,-77.4327452810187
1534245706,1C,260,North Bound,37.4907843645881,-77.48125816794
1534245706,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245706,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245706,1A,206,North Bound,37.5938355416963,-77.4488076874704
1534245706,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245716,1A,912,North Bound,37.5226666927338,-77.441397190094
1534245716,1A,402,South Bound,37.5036747272198,-77.5132745596079
1534245716,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245716,1A,250,North Bound,37.5013084411621,-77.5296478271484
1534245716,1C,257,South Bound,37.5391283177618,-77.4312170227962
1534245716,1C,260,North Bound,37.4907843645881,-77.48125816794
1534245716,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245716,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245716,1A,206,North Bound,37.5938355416963,-77.4488076874704
1534245716,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245726,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245726,1A,402,South Bound,37.50361324001,-77.5136376458245
1534245726,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245726,1A,250,North Bound,37.5013084411621,-77.5296478271484
1534245726,1C,257,South Bound,37.5391283177618,-77.4312170227962
1534245726,1C,260,North Bound,37.4935267766317,-77.4799340565999
1534245726,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245726,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245726,1A,206,North Bound,37.5994728751805,-77.4496844747792
1534245726,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245736,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245736,1A,402,South Bound,37.50361324001,-77.5136376458245
1534245736,1B,2210,North Bound,37.544179018806,-77.4392987419577
1534245736,1A,250,North Bound,37.5013084411621,-77.5296478271484
1534245736,1C,257,South Bound,37.5391283177618,-77.4312170227962
1534245736,1C,260,North Bound,37.4935267766317,-77.4799340565999
1534245736,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245736,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245736,1A,206,North Bound,37.6015361288319,-77.4501074086065
1534245736,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245746,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245746,1A,402,South Bound,37.50361324001,-77.5136376458245
1534245746,1B,2210,North Bound,37.5458033827485,-77.4389048091701
1534245746,1A,250,North Bound,37.5013084411621,-77.5296478271484
1534245746,1C,257,South Bound,37.5391283177618,-77.4312170227962
1534245746,1C,260,North Bound,37.4937229459248,-77.4811265733507
1534245746,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245746,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245746,1A,206,North Bound,37.6015361288319,-77.4501074086065
1534245746,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245756,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245756,1A,402,South Bound,37.50361324001,-77.5136376458245
1534245756,1B,2210,North Bound,37.5458033827485,-77.4389048091701
1534245756,1A,250,North Bound,37.5013084411621,-77.5296478271484
1534245756,1C,257,South Bound,37.5391283177618,-77.4312170227962
1534245756,1C,260,North Bound,37.4937229459248,-77.4811265733507
1534245756,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245756,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245756,1A,206,North Bound,37.6016173984693,-77.4501229991084
1534245756,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245766,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245766,1A,402,South Bound,37.5027524774725,-77.5184659090909
1534245766,1B,2210,North Bound,37.5458033827485,-77.4389048091701
1534245766,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245766,1C,257,South Bound,37.5391283177618,-77.4312170227962
1534245766,1C,260,North Bound,37.4937229459248,-77.4811265733507
1534245766,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245766,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245766,1A,206,North Bound,37.6016173984693,-77.4501229991084
1534245766,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245776,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245776,1A,402,South Bound,37.5027524774725,-77.5184659090909
1534245776,1B,2210,North Bound,37.5474027550739,-77.4374472576639
1534245776,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245776,1C,257,South Bound,37.5379623544627,-77.4293562790443
1534245776,1C,260,North Bound,37.4937229459248,-77.4811265733507
1534245776,1A,266,South Bound,37.5430772954767,-77.4377996271307
1534245776,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245776,1A,206,North Bound,37.601723048998,-77.4501402481743
1534245776,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245786,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245786,1A,402,South Bound,37.5027524774725,-77.5184659090909
1534245786,1B,2210,North Bound,37.5474027550739,-77.4374472576639
1534245786,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245786,1C,257,South Bound,37.5379623544627,-77.4293562790443
1534245786,1C,260,North Bound,37.4942063551683,-77.4818872305063
1534245786,1A,266,South Bound,37.5412824598409,-77.4347977719064
1534245786,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245786,1A,206,North Bound,37.601723048998,-77.4501402481743
1534245786,1C,506,North Bound,37.6016909281413,-77.4527294274532
1534245796,1A,912,North Bound,37.5227422714233,-77.4412755966187
1534245796,1A,402,South Bound,37.5027524774725,-77.5184659090909
1534245796,1B,2210,North Bound,37.5474027550739,-77.4374472576639
1534245796,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245796,1C,257,South Bound,37.5379623544627,-77.4293562790443
1534245796,1C,260,North Bound,37.4942063551683,-77.4818872305063
1534245796,1A,266,South Bound,37.5412824598409,-77.4347977719064
1534245796,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245796,1A,206,North Bound,37.601723048998,-77.4501402481743
1534245796,1C,506,North Bound,37.60446371961,-77.4547976593473
1534245806,1A,912,North Bound,37.5233710394965,-77.4401646931966
1534245806,1A,402,South Bound,37.5027524774725,-77.5184659090909
1534245806,1B,2210,North Bound,37.5483572988799,-77.4388123714563
1534245806,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245806,1C,257,South Bound,37.5379623544627,-77.4293562790443
1534245806,1C,260,North Bound,37.4942063551683,-77.4818872305063
1534245806,1A,266,South Bound,37.5412824598409,-77.4347977719064
1534245806,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245806,1A,206,North Bound,37.601723048998,-77.4501402481743
1534245806,1C,506,North Bound,37.60446371961,-77.4547976593473
1534245816,1A,912,North Bound,37.5233710394965,-77.4401646931966
1534245816,1A,402,South Bound,37.5027524774725,-77.5184659090909
1534245816,1B,2210,North Bound,37.5483572988799,-77.4388123714563
1534245816,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245816,1C,257,South Bound,37.5379623544627,-77.4293562790443
1534245816,1C,260,North Bound,37.4942063551683,-77.4818872305063
1534245816,1A,266,South Bound,37.5412824598409,-77.4347977719064
1534245816,1B,2106,South Bound,37.5052638583713,-77.50228994864
1534245816,1A,206,North Bound,37.601723048998,-77.4501402481743
1534245816,1C,506,North Bound,37.60446371961,-77.4547976593473
1534245826,1A,912,North Bound,37.5233710394965,-77.4401646931966
1534245826,1A,402,South Bound,37.5014894925631,-77.5254070575421
1534245826,1B,2210,North Bound,37.5483572988799,-77.4388123714563
1534245826,1A,250,North Bound,37.5011825561523,-77.5296249389648
1534245826,1C,257,South Bound,37.5363998413086,-77.431266784668
1534245826,1C,260,North Bound,37.495506145336,-77.4830511587637
